,sqft_living,grade,bathrooms,distance_to_center,property_age,bedrooms,view,lat,floors,waterfront
387,1650,7,2.0,12.592698832644238,36,3,0,47.4612,1.0,0
388,2120,8,2.5,7.584371259367328,22,4,0,47.4987,2.0,0
389,2040,7,1.5,11.518116080502338,61,4,0,47.772,1.0,0
390,1550,7,1.0,5.419124487621521,58,4,0,47.5287,1.5,0
391,1980,9,2.75,10.194744063158717,36,3,0,47.6109,2.0,0
392,1600,8,2.5,23.19798876779449,10,3,0,47.7736,2.0,0
393,3300,8,2.75,5.565564972181841,62,4,0,47.6294,2.0,0
394,3840,10,2.5,6.303387334536605,32,4,1,47.5634,2.0,0
395,1220,7,1.0,10.205752316917497,65,2,0,47.7405,1.0,0
396,2720,7,2.25,10.021588279077495,57,5,0,47.5976,1.0,0
397,1940,8,2.0,9.778581083060065,53,4,0,47.5722,1.0,0
398,2160,7,2.5,3.521006543441544,4,3,0,47.5644,1.5,0
399,1530,7,1.75,13.242632161871681,47,4,0,47.4556,1.5,0
400,1710,8,3.5,1.2670932891121731,7,3,0,47.6055,2.0,0
401,3730,7,1.75,32.99589334333965,41,4,0,47.1775,1.0,0
402,940,7,1.0,6.160991251860433,78,2,0,47.6879,1.0,0
403,1750,8,2.5,27.286738628383578,21,3,0,47.4807,2.0,0
404,1820,7,2.5,20.78470741073736,21,4,0,47.3845,2.0,0
405,1510,9,3.25,3.6854689549440063,14,3,0,47.5815,2.0,0
406,1290,8,2.0,3.819645011135753,14,3,0,47.6609,3.0,0
407,1570,7,2.0,21.13471920994572,17,3,0,47.3163,1.0,0
408,1930,8,2.5,13.793860082497813,20,4,0,47.4309,2.0,0
409,2840,10,3.5,20.156782698623573,29,4,4,47.401,1.0,0
410,1550,7,2.5,15.451774672219745,24,3,0,47.404,2.0,0
411,833,5,1.0,16.57149959138366,9,2,0,47.3889,1.0,0
412,2990,8,2.5,15.91287657024941,37,3,0,47.7718,2.0,0
413,2000,9,2.5,9.285885348201917,20,3,0,47.7067,2.0,0
414,2390,7,1.5,8.602917905956302,95,4,2,47.504,1.5,0
415,2910,7,1.75,10.243060169565544,48,3,0,47.7015,1.0,0
416,2085,7,1.75,17.984792721899524,51,4,0,47.5753,1.0,0
417,2200,7,2.25,9.575486386834294,53,4,0,47.7448,1.0,0
418,1860,8,2.25,18.499057745142874,3,3,0,47.7318,2.0,0
419,6070,12,4.25,17.869814709923435,16,5,0,47.5954,2.0,0
420,950,7,1.0,5.69039407617481,74,2,0,47.6885,1.0,0
421,1600,7,1.75,7.526792343834272,60,3,0,47.5724,1.0,0
422,2250,8,2.5,9.377828317345045,27,3,0,47.5272,2.0,0
423,2280,8,2.5,14.37455108146598,30,3,0,47.4334,2.0,0
424,940,7,1.0,1.1285459189299303,106,2,0,47.6073,1.0,0
425,1530,7,2.5,21.695457428216187,19,3,0,47.3592,1.0,0
426,2190,7,1.75,10.47576221081877,41,5,0,47.4546,1.0,0
427,2350,8,2.0,5.798158528215997,39,3,0,47.6408,1.0,0
428,1440,7,2.0,10.237369469930574,44,4,0,47.7245,1.0,0
429,2200,8,2.5,13.781734234346866,10,3,0,47.4362,2.0,0
430,2290,9,3.0,18.04278109613664,25,4,0,47.3739,2.0,0
431,4040,11,3.0,12.408980888055495,28,4,0,47.7205,2.0,0
432,2610,8,2.5,3.966751423290127,93,4,0,47.6636,1.5,0
433,1490,7,2.5,13.56984284392869,10,3,0,47.4324,2.0,0
434,2450,8,2.5,12.603967122824344,12,4,0,47.7734,2.0,0
435,1710,9,2.5,8.507223408457815,1,4,0,47.559,1.0,0
436,4870,10,2.5,13.722720950207707,32,5,0,47.633,2.0,0
437,3130,10,2.5,12.343271853338644,24,3,0,47.6954,2.0,0
438,1270,8,2.0,4.976486567441111,15,2,0,47.6776,3.0,0
439,2120,8,1.75,7.43617463993591,38,3,2,47.504,1.0,0
440,1670,7,1.5,24.099467762413262,61,3,0,47.2613,1.0,0
441,2070,7,2.25,18.49550063591256,41,3,0,47.3417,2.0,0
442,1420,8,1.0,5.115928524751636,62,2,0,47.6694,1.0,0
443,1250,6,1.5,22.44239252108932,35,3,0,47.4056,1.0,0
444,940,7,1.0,15.49631475231986,55,3,0,47.3838,1.0,0
445,1920,7,1.75,15.26734418634537,47,3,0,47.7487,1.0,0
446,3545,10,2.5,12.425467761753602,10,3,0,47.5534,1.0,0
447,1260,7,2.0,11.409321464602167,43,3,0,47.7355,1.0,0
448,2340,7,2.5,9.71639430550721,40,5,0,47.7206,1.0,0
449,2590,8,2.25,11.719688414254719,38,3,0,47.7691,1.0,0
450,3970,10,4.5,8.481685732125813,16,3,2,47.7183,2.0,0
451,1220,7,1.75,12.810203681692295,50,3,0,47.7736,1.0,0
452,1400,6,1.0,22.0473603556425,39,3,0,47.362,1.0,0
453,2360,8,2.75,10.181824011648105,32,3,0,47.5698,1.0,0
454,1870,8,1.75,6.463781817751992,55,3,0,47.5505,1.0,0
455,2830,9,2.5,11.60098571122895,14,3,0,47.7605,2.0,0
456,2260,8,2.5,12.111287949361408,21,3,0,47.7356,2.0,0
457,1970,9,3.0,16.105157393161623,35,3,3,47.3844,2.0,1
458,3140,9,2.5,9.414275504782811,49,4,2,47.4904,1.0,0
459,1240,7,1.75,20.1064557602549,29,3,0,47.3663,1.0,0
460,3450,10,3.5,10.20499491454037,8,4,0,47.5637,2.0,0
461,2570,8,2.25,18.632469817682452,26,3,0,47.3759,2.0,0
462,1510,7,2.0,16.744007339923925,30,3,0,47.3912,2.0,0
463,2390,9,2.25,19.1334390196086,27,4,0,47.3305,2.0,0
464,980,6,1.0,10.805595131954307,62,3,0,47.7617,1.0,0
465,430,4,0.75,19.98905432562146,103,1,0,47.6499,1.0,0
466,1480,7,1.75,8.683843680953087,61,3,0,47.7311,1.0,0
467,1850,8,2.5,19.42030309788129,18,4,0,47.3701,2.0,0
468,2270,7,2.0,8.350824164430113,68,3,0,47.4857,1.0,0
469,1810,8,2.5,21.1047973090887,22,3,0,47.3724,2.0,0
470,1610,6,2.0,8.893318755776782,32,2,0,47.4855,2.0,0
471,3840,10,4.25,12.665106614352533,15,3,0,47.6336,2.0,0
472,4110,9,2.75,8.0177019648988,2,4,1,47.717,2.0,0
473,4190,11,3.25,12.568660527944015,15,4,0,47.6332,2.0,0
474,3390,9,2.75,12.66736629637558,4,4,0,47.5906,2.0,0
475,1890,7,2.25,16.1611486785518,12,4,0,47.5461,2.0,0
476,1610,9,2.5,3.325217764244573,10,3,2,47.5674,2.0,0
477,1050,7,1.5,6.395935755763334,66,3,0,47.6943,1.0,0
478,630,5,1.0,4.566069443418064,97,2,0,47.5486,1.0,0
479,2910,8,2.75,7.888640299690846,40,4,2,47.6658,1.0,0
480,1700,7,1.75,8.606626357424739,60,4,0,47.5772,1.0,0
481,1950,9,2.5,17.1010580347412,25,3,0,47.3875,2.0,0
482,2990,8,3.0,7.637399721875782,42,3,0,47.6344,2.0,0
483,1350,7,1.5,6.094706080858306,65,3,2,47.5275,1.0,0
484,4860,9,3.25,15.302358925359076,22,4,0,47.6179,2.5,0
485,2160,8,2.5,20.72651127169331,37,4,0,47.3078,1.0,0
486,4860,11,3.5,9.85625227909357,17,6,0,47.5521,2.0,0
487,890,6,2.0,7.01033203560949,98,2,0,47.5158,1.0,0
488,2810,9,2.75,16.600650905735634,13,4,0,47.5985,2.0,0
489,3400,8,2.5,12.039519139815647,38,5,1,47.5645,2.0,0
490,1580,7,1.5,9.52399796022571,52,4,0,47.6734,1.0,0
491,1680,7,2.0,11.440450540406802,28,3,1,47.4734,1.0,0
492,1300,7,1.75,19.32690277719438,47,3,0,47.3811,1.0,0
493,2820,7,2.5,8.912641827798684,55,5,0,47.7081,2.0,0
494,1510,7,2.0,9.508634779287787,43,3,0,47.7193,1.0,0
495,1230,8,2.5,1.7080512105539924,11,2,0,47.6192,2.0,0
496,2110,9,2.0,3.003326183857568,12,4,0,47.5836,2.0,0
497,3080,7,2.75,15.508028632149376,57,3,2,47.3841,1.0,0
498,1490,7,1.5,3.007276495966723,115,2,0,47.5872,1.5,0
499,2120,7,2.5,21.747231804692042,15,3,0,47.5322,2.0,0
500,3180,9,2.5,22.334349489293743,12,4,0,47.5416,2.0,0
501,1490,7,1.0,5.580089352871566,86,2,0,47.6799,1.0,0
502,1930,8,2.0,18.561716244287165,49,3,0,47.3672,1.0,0
503,2770,10,2.5,8.006323372139411,16,4,0,47.684,2.0,0
504,1670,7,1.5,13.221092418711667,52,3,0,47.4404,1.0,0
505,1330,7,1.75,11.275464425022287,22,2,0,47.4467,1.0,0
506,1210,7,1.0,4.828632716187108,91,3,0,47.6729,1.5,0
507,1190,7,1.0,5.530368700647471,74,3,0,47.5346,1.0,0
508,1540,7,1.0,3.314072356215928,69,2,0,47.6454,1.0,0
509,4030,10,3.75,8.238451974297877,9,4,0,47.6821,2.0,0
510,2430,8,1.75,13.034971781512324,34,4,0,47.7206,1.0,0
511,2600,8,2.5,12.190153553382391,10,4,0,47.4877,2.0,0
512,4410,9,3.5,15.057102936470999,25,5,0,47.6554,2.0,0
513,1330,7,1.0,8.877249011066706,66,4,0,47.7343,1.5,0
514,1900,7,1.75,3.4142951258686423,64,3,0,47.5789,1.0,0
515,1100,7,1.0,9.518662125112202,65,2,0,47.7439,1.0,0
516,1980,6,1.0,16.29338456255757,83,3,0,47.3818,1.5,0
517,2400,9,2.5,8.760072715177989,14,3,0,47.6734,2.0,0
518,4760,9,2.25,3.284325119787028,99,4,0,47.6415,2.5,0
519,3180,10,3.25,14.893776283023344,10,4,0,47.4711,2.0,0
520,1190,6,1.0,12.889935112830397,57,3,0,47.452,1.0,0
521,630,6,1.0,9.143369588428849,10,2,0,47.4973,1.0,0
522,2530,8,3.0,10.260856476742589,10,5,0,47.7546,1.0,0
523,1690,5,1.5,11.0856222184599,85,4,0,47.4667,1.0,0
524,940,6,1.0,6.361115400375036,64,2,0,47.5186,1.0,0
525,1240,7,2.0,6.59021257281903,63,2,0,47.6221,1.0,0
526,3040,7,2.5,14.6767546432573,12,4,0,47.683,2.0,0
527,6050,11,5.0,18.181052238612132,14,6,3,47.6033,2.0,0
528,1590,6,1.0,8.748422833364879,71,4,0,47.7315,1.5,0
529,2500,9,1.75,13.00150574015834,31,3,0,47.6917,1.0,0
530,1780,7,2.5,21.321297432413093,37,3,0,47.3608,1.0,0
531,1360,7,1.5,23.154216352635277,37,2,0,47.2852,2.0,0
532,4740,10,3.25,12.234107945229601,28,4,0,47.5931,2.0,0
533,1010,7,1.5,13.596009311074532,53,3,0,47.4097,1.0,0
534,1040,6,1.0,25.09516350459698,44,3,0,47.3105,1.0,0
535,1610,7,2.25,14.593458627594444,30,3,0,47.4296,2.0,0
536,1570,7,1.75,11.035252649054927,36,4,0,47.7373,1.0,0
537,1510,7,2.0,3.642631176316425,115,2,0,47.6582,1.0,0
538,1360,7,2.0,18.96526029291812,21,3,0,47.3577,1.0,0
539,1970,8,2.5,12.381912650994275,16,4,0,47.449,2.0,0
540,5403,12,2.5,13.098864662135124,39,3,4,47.4169,2.0,1
541,1560,7,2.5,9.900089128885867,12,4,0,47.5025,2.0,0
542,2320,8,1.75,16.881802228183258,42,4,0,47.3644,1.0,0
543,2120,8,2.25,15.1416929624012,48,3,0,47.5896,1.0,0
544,2120,8,2.25,16.688695951425533,32,3,0,47.3914,2.0,0
545,3350,11,2.5,12.230095611213786,27,4,0,47.7197,2.0,0
546,2380,10,2.5,10.546301763549906,24,4,0,47.5623,2.0,0
547,1070,9,2.0,5.979778490358138,7,2,0,47.5213,2.0,0
548,2300,7,2.75,13.364999652736712,36,4,0,47.4518,1.0,0
549,1320,6,1.0,7.8343676415576775,72,2,0,47.4949,1.0,0
550,2180,7,1.75,4.115814564286494,69,3,2,47.5885,1.0,0
551,4380,10,3.0,4.5649338393333645,63,3,3,47.6452,2.0,0
552,1790,7,1.75,9.94626061604594,66,3,0,47.749,2.0,0
553,750,6,1.0,11.154176846260066,72,2,0,47.4727,1.0,0
554,1300,7,1.5,9.921716151852875,59,3,0,47.7403,1.0,0
555,2990,9,2.5,11.88369033936258,16,4,3,47.5146,2.0,0
556,4640,11,3.5,5.460176834392723,12,7,1,47.5666,2.0,0
557,1400,7,1.0,12.057684456681683,56,4,0,47.4339,1.5,0
558,2750,8,1.75,11.182734459850147,42,6,0,47.6368,2.0,0
559,2050,7,2.5,20.681115469866615,17,4,0,47.3628,2.0,0
560,2230,7,3.0,23.542481429900477,37,4,0,47.52,1.0,0
561,2340,8,2.25,24.445143698096043,33,4,0,47.2953,1.0,0
562,2870,9,2.5,6.1023545608027385,1,3,0,47.6935,2.0,0
563,4120,10,2.5,14.490958335175707,18,4,0,47.6239,2.0,0
564,2080,7,1.75,7.812469372944656,55,3,0,47.5846,1.0,0
565,1840,7,2.5,15.602714270114483,7,3,0,47.6969,2.0,0
566,1180,6,1.0,7.78248270733409,56,3,0,47.505,1.5,0
567,2160,7,2.75,4.657678410969228,88,5,0,47.667,1.5,0
568,1180,8,1.0,2.378824084627184,108,3,0,47.6376,1.5,0
569,1160,6,0.75,22.388397844690278,78,2,0,47.6929,1.0,0
570,1830,7,2.5,22.725457152368257,12,4,0,47.3572,2.0,0
571,3200,10,4.0,17.007053565955726,11,4,0,47.5816,2.0,0
572,2560,7,3.0,3.9925379995750476,88,5,0,47.5502,1.5,0
573,2550,8,2.75,1.628699751856125,113,5,0,47.6136,1.5,0
574,1330,7,1.75,13.559064137910346,34,3,0,47.4478,1.0,0
575,1220,7,1.0,19.840219658105344,52,2,0,47.4219,1.0,0
576,1805,7,2.5,18.43344297742395,6,3,0,47.3521,2.0,0
577,6050,9,4.0,17.149132973896222,6,4,2,47.7466,2.5,0
578,2320,8,2.5,12.46786035770301,11,4,0,47.7727,2.0,0
579,1384,6,1.0,20.80515724516245,50,3,0,47.3062,1.0,0
580,2720,9,2.5,22.50930824048254,10,3,0,47.5422,2.0,0
581,1820,7,1.5,18.665146836054344,53,3,0,47.3366,1.0,0
582,2130,7,2.25,4.263559356239137,74,2,4,47.573,1.5,0
583,2060,7,2.25,10.984789018409797,40,4,0,47.7258,2.0,0
584,1420,7,1.75,15.856657904371607,34,4,0,47.4025,1.0,0
585,1510,7,1.75,28.45556947258715,30,3,0,47.476,1.0,0
586,2160,8,2.5,1.1786032089611618,2,3,0,47.6045,1.5,0
587,3180,11,2.5,12.973856162935057,37,3,0,47.6366,2.0,0
588,2110,8,2.25,20.566973684420702,30,3,0,47.3725,2.0,0
589,2060,8,2.0,2.193325482517964,84,3,0,47.5897,1.5,0
590,1830,7,1.5,16.88652143792757,34,3,0,47.6277,1.0,0
591,1820,7,1.75,33.88037067556331,49,3,0,47.1803,1.0,0
592,1610,8,2.5,12.788911152509264,9,3,0,47.4489,2.0,0
593,1780,7,2.5,22.179815346201153,9,4,0,47.3665,2.0,0
594,1840,7,2.5,8.481036781352952,19,4,0,47.4964,2.0,0
595,1460,7,1.75,7.921057377854652,18,3,0,47.492,1.0,0
596,1400,8,2.5,4.3526397705043856,8,2,0,47.5496,2.0,0
597,3370,9,2.5,27.008120107921584,11,3,2,47.5008,2.0,0
598,3590,9,3.0,22.221250029888406,18,4,0,47.2846,2.0,0
599,3200,9,2.25,6.697324865960403,53,4,0,47.5494,2.0,0
600,1670,8,1.75,16.016197710973046,11,2,0,47.7123,1.0,0
601,2420,9,2.0,22.6597048495512,31,4,0,47.3131,1.0,0
602,1430,7,1.75,25.700065359010722,21,3,0,47.3122,2.0,0
603,1440,7,1.75,11.43902518179313,35,3,0,47.6947,1.0,0
604,1450,7,2.25,14.93486633150424,30,3,0,47.5665,2.0,0
605,3550,8,2.75,12.72730802194317,49,4,0,47.425,1.0,0
606,1270,8,3.0,3.9689033413350456,15,2,0,47.6634,2.0,0
607,940,7,1.0,7.067729124202546,66,2,0,47.7047,1.0,0
608,1670,7,2.0,20.222957654410962,25,3,0,47.3666,1.0,0
609,3100,8,3.5,10.57160190503974,19,4,0,47.7466,2.0,0
610,1100,7,2.5,6.342135849940146,18,2,0,47.6972,3.0,0
611,1870,8,2.0,3.6356813327746496,90,3,0,47.6372,1.0,0
612,1930,8,2.5,15.682456992095167,25,3,0,47.5694,2.0,0
613,2540,9,2.75,14.43115849436349,10,3,0,47.6214,2.0,0
614,1280,7,1.75,16.005753443264602,27,3,0,47.3961,1.5,0
615,1820,7,2.25,7.675597281126371,48,3,0,47.7162,1.0,0
616,1490,7,2.25,11.568155626109325,34,3,0,47.6844,2.0,0
617,1880,8,2.5,14.850575852005994,27,3,0,47.5737,2.0,0
618,1250,7,1.0,28.45504107370077,44,3,0,47.4474,1.0,0
619,1440,8,2.0,21.424011162679438,32,3,0,47.3128,1.0,0
620,1920,7,2.5,15.984154898717717,26,3,0,47.4022,2.0,0
621,2060,7,2.5,3.8568626801416066,39,3,0,47.5671,1.0,0
622,1210,7,1.5,22.71830788769317,57,3,0,47.2876,1.0,0
623,1760,7,1.75,5.55819871708786,88,2,0,47.682,1.0,0
624,990,6,1.0,7.344057788729531,68,3,0,47.7125,1.0,0
625,960,6,1.0,8.770454107337935,71,3,0,47.496,1.0,0
626,1660,9,2.5,1.678228303480096,1,3,0,47.5876,3.0,0
627,1900,8,1.75,5.9253083526858505,74,3,1,47.6821,1.0,0
628,1270,7,2.25,4.664848372668609,45,3,0,47.6581,1.0,0
629,3250,9,2.25,20.942883099664506,32,4,0,47.3496,2.0,0
630,960,6,1.0,32.368892334309635,33,3,0,47.1951,1.0,0
631,1330,7,1.75,4.445776217854353,70,2,0,47.6539,1.0,0
632,2080,7,1.75,8.627367747984922,47,3,0,47.5375,1.0,0
633,2690,8,2.5,11.084272145714808,58,3,3,47.7605,1.0,0
634,890,7,1.0,4.161831252166522,105,2,0,47.6663,1.0,0
635,1070,7,1.75,11.36010899293147,38,3,0,47.6978,1.0,0
636,1200,6,1.0,20.379026530552153,62,3,0,47.3221,1.0,0
637,1360,7,1.5,11.197371782295741,66,3,0,47.4488,2.0,0
638,2050,8,2.0,23.380141975980777,22,3,0,47.2681,1.0,0
639,3000,9,1.5,3.1770322276807543,91,3,0,47.5821,2.0,0
640,1300,7,2.0,5.344243634238744,52,2,0,47.5395,1.0,0
641,2250,7,2.5,18.899074795405937,33,4,0,47.336,1.0,0
642,3740,8,2.75,11.653301145053662,37,5,0,47.7679,1.0,0
643,1660,9,2.5,3.675910371183004,0,3,1,47.5818,3.0,0
644,2360,7,2.5,22.9839591067217,12,3,0,47.5317,2.0,0
645,1760,7,1.75,21.280682442551754,28,3,0,47.3647,1.0,0
646,1680,7,1.75,5.559298925517759,99,3,0,47.5338,1.5,0
647,1320,7,1.75,4.459720852458349,97,3,0,47.6681,1.0,0
648,870,6,1.0,13.280415015950352,76,1,0,47.4152,1.0,0
649,1260,6,1.0,7.082508803304322,90,4,0,47.5044,1.5,0
650,1000,6,1.0,8.790957391809165,71,3,0,47.4793,1.0,0
651,2020,8,1.75,16.113514926619978,39,4,0,47.7627,1.0,0
652,1920,7,1.0,6.589609237078607,63,3,2,47.5193,1.0,0
653,2150,7,2.0,4.161473748682485,104,3,0,47.555,1.5,0
654,1470,7,2.5,24.3039183929826,16,3,0,47.526,2.0,0
655,3180,10,2.5,10.286467230373717,24,3,2,47.655,2.0,0
656,3930,8,2.5,8.333627042257643,58,3,4,47.7022,1.0,1
657,990,6,1.0,5.457028947093265,72,3,0,47.6718,1.0,0
658,2770,8,3.5,10.580598526586325,14,4,0,47.6327,2.0,0
659,1250,7,1.5,6.390609138473954,62,3,0,47.6245,1.0,0
660,1140,7,1.75,28.320244354306944,29,3,0,47.4761,1.0,0
661,2250,7,2.5,14.627917804831357,48,4,0,47.5221,1.0,0
662,1640,7,2.5,10.397670821077561,46,3,0,47.7522,2.0,0
663,1255,7,1.5,7.546586100074264,11,3,0,47.7145,3.0,0
664,1290,7,1.0,13.905531008128335,39,3,0,47.7404,1.0,0
665,1300,7,1.75,11.727465081245104,29,3,0,47.4834,1.0,0
666,1220,8,1.5,6.888251147421907,8,3,0,47.7049,3.0,0
667,2630,8,2.5,6.319765926772269,13,4,0,47.6915,3.0,0
668,1950,8,1.5,18.676597596143253,56,3,0,47.336,1.0,0
669,3160,9,3.25,4.585016347448953,50,4,0,47.6597,2.0,0
670,1550,7,1.75,5.274481841831147,66,3,0,47.6759,1.0,0
671,1700,7,2.5,6.426548137453799,75,4,0,47.6988,1.0,0
672,2510,8,2.75,8.315302346179346,37,4,0,47.5427,1.0,0
673,1800,8,1.75,2.840817701311804,94,4,3,47.6462,2.0,0
674,1800,8,1.75,14.377885009172937,47,3,0,47.4406,1.0,0
675,1870,7,2.25,9.136148263054656,40,3,0,47.705,1.0,0
676,1010,7,1.0,26.68687406166661,90,2,0,47.4965,1.0,0
677,1120,6,1.5,7.719399340945184,91,2,0,47.5024,1.0,0
678,2090,8,1.0,5.831937470903546,46,3,2,47.5304,1.0,0
679,4370,11,3.5,21.934451947401506,14,4,0,47.544,2.0,0
680,1440,7,2.0,21.84010272269762,34,3,0,47.291,1.0,0
681,2580,8,3.0,16.36691978260138,31,4,0,47.6932,2.0,0
682,3190,10,2.5,23.137750151823578,9,4,0,47.3558,2.0,0
683,2380,7,3.5,3.8453006843678996,20,4,0,47.5536,2.0,0
684,1420,7,1.0,6.101631230255854,85,4,0,47.6942,1.5,0
685,2990,9,2.75,8.149825580504157,1,5,0,47.5462,2.0,0
686,2680,8,2.5,21.729710937125088,25,3,0,47.2918,2.0,0
687,2730,7,2.5,21.474812134907655,9,4,0,47.5441,2.0,0
688,1220,6,1.0,6.552236046935749,69,3,0,47.6982,1.0,0
689,1500,7,1.0,14.270852525913087,48,3,0,47.7415,1.0,0
690,1830,8,1.75,9.710537037027228,57,3,1,47.4862,1.0,0
691,4570,10,2.5,6.3105930445263265,50,5,0,47.5553,2.0,0
692,2470,8,2.25,14.52079754268637,32,4,0,47.4406,2.0,0
693,800,6,1.0,6.5031392209517,88,2,0,47.6997,1.0,0
694,2900,9,2.5,14.832895609768437,23,4,0,47.6726,2.0,0
695,1410,7,2.0,17.699267731789647,30,3,0,47.3702,1.0,0
696,2830,8,2.5,11.696601423231744,36,5,1,47.5896,1.0,0
697,1680,7,1.75,14.810135454789524,38,4,0,47.3923,1.0,0
698,1760,7,1.75,19.813573712569138,36,3,0,47.3664,1.0,0
699,2240,8,2.25,6.510871462661442,39,4,0,47.5894,2.0,0
700,1380,5,1.0,2.749862326341918,110,2,2,47.5708,1.5,0
701,820,6,1.0,7.065548055460553,62,2,0,47.5156,1.0,0
702,2180,6,2.0,7.344505670499206,65,4,0,47.589,1.0,0
703,1400,7,2.0,2.848355553450744,115,4,0,47.6385,1.0,0
704,880,5,1.0,9.793409430120736,87,2,0,47.4672,1.0,0
705,1060,6,1.0,18.087798939800912,69,2,2,47.3444,1.0,0
706,1530,7,1.75,10.848762681057654,31,3,0,47.731,1.0,0
707,2480,8,1.75,11.308453050149081,57,4,3,47.7646,1.0,0
708,1490,6,1.75,12.126040402788798,48,3,0,47.5015,1.0,0
709,3660,9,2.5,30.339758713052568,26,3,2,47.2413,2.0,0
710,2340,8,2.5,14.598149133856124,22,4,0,47.4206,2.0,0
711,1450,7,1.75,17.35362787352031,34,3,0,47.3575,1.0,0
712,2210,9,2.5,14.427705923930077,25,4,0,47.6285,2.0,0
713,1130,7,1.0,18.150251535980953,46,4,0,47.3437,1.0,0
714,1550,7,1.75,11.67582881349575,54,5,0,47.7573,1.0,0
715,1710,7,1.75,16.22859522395953,47,4,0,47.3745,1.0,0
716,1010,7,1.5,9.025121531364837,61,3,0,47.7359,1.0,0
717,2660,7,2.25,7.76537298702297,25,6,0,47.7142,2.0,0
718,2660,7,2.25,7.76537298702297,25,6,0,47.7142,2.0,0
719,1300,7,2.0,25.593458348057123,21,3,0,47.3131,1.0,0
720,1670,7,2.5,21.733374185406138,13,3,0,47.3668,2.0,0
721,960,7,1.0,5.795022741649802,104,2,0,47.6893,1.0,0
722,4670,12,3.25,8.099955826013316,27,4,0,47.635,2.0,0
723,2140,8,2.5,10.27015409032624,8,3,0,47.6664,2.0,0
724,2520,8,3.0,8.56163895343886,11,5,0,47.4938,1.0,0
725,1650,7,1.5,13.270066703953134,37,3,0,47.4525,1.0,0
726,1440,8,1.75,15.466335257102017,37,2,0,47.3825,1.0,0
727,1050,7,1.0,5.483318367780274,65,2,0,47.5326,1.0,0
728,1470,7,1.75,11.743799687401749,32,3,0,47.4818,1.0,0
729,4230,11,2.25,14.60644402109142,26,4,0,47.7287,2.0,0
730,1970,8,1.75,9.415595644230558,39,3,3,47.4908,1.0,0
731,1540,7,2.25,29.09413286371858,23,3,0,47.4429,2.0,0
732,2090,8,2.75,19.25954183651564,3,3,0,47.7336,2.0,0
733,2380,8,2.0,10.83938845735779,81,3,0,47.7591,2.0,0
734,2156,9,2.5,18.141222701760206,3,4,0,47.3591,2.0,0
735,2070,8,2.25,14.039454351410914,29,4,0,47.4388,2.0,0
736,1910,8,1.0,6.720225983171041,64,3,0,47.7004,1.0,0
737,1920,8,1.75,9.855776848506219,38,3,0,47.5633,1.0,0
738,3400,9,3.25,4.54666474891884,78,3,0,47.6585,2.0,0
739,1400,7,2.0,18.50196725900434,41,3,0,47.3415,1.0,0
740,2210,8,2.5,16.690837543849916,18,4,0,47.3818,2.0,0
741,1170,6,1.75,6.33568292894882,86,2,0,47.695,1.0,0
742,2100,9,2.0,15.958021958350153,20,3,0,47.7479,1.0,0
743,1160,7,1.0,15.311641406479941,48,3,0,47.7422,1.0,0
744,1500,6,1.0,6.341821244659039,90,3,0,47.6921,1.0,0
745,2940,8,2.5,11.934163272887876,15,4,0,47.7533,2.0,0
746,2010,7,1.75,3.7583157082022582,52,4,1,47.5793,1.0,0
747,2170,7,2.5,12.554316338586155,12,3,0,47.7767,2.0,0
748,1430,7,1.5,6.8916125467630085,75,3,3,47.6988,1.0,0
749,1510,7,1.5,9.160380757430275,45,4,0,47.7121,1.0,0
750,1150,6,1.0,9.609899416987417,63,3,0,47.7447,1.0,0
751,2150,8,1.75,4.348141221589941,55,3,4,47.5671,1.0,0
752,1370,7,1.0,2.9593478591826403,71,3,0,47.5646,1.0,0
753,2380,8,2.5,16.4553106829344,5,2,0,47.717,1.0,0
754,1370,7,1.75,3.2859461539285912,27,3,0,47.6374,1.0,0
755,1600,7,1.75,19.30426993901292,36,3,0,47.3272,1.0,0
756,3750,9,3.5,9.027132090807598,34,5,2,47.5511,1.0,0
757,3950,10,2.25,2.6373332306808366,24,2,4,47.5912,2.0,0
758,2400,9,2.25,7.218966627278227,51,4,0,47.5987,1.0,0
759,2830,8,1.5,7.21287115899574,97,5,0,47.5132,2.5,0
760,2440,8,2.5,17.016896074733996,19,4,0,47.6333,2.0,0
761,1190,8,2.25,3.0698490339587527,7,3,0,47.5818,2.0,0
762,1400,7,2.0,21.315822740427215,18,3,0,47.7576,1.0,0
763,2730,7,2.75,21.695895976111366,10,4,0,47.3608,2.0,0
764,2390,7,2.75,10.747261467347922,32,3,0,47.4987,1.0,0
765,2060,8,2.25,12.941803257286407,31,3,0,47.6216,2.0,0
766,2490,8,2.25,6.406080301442107,54,4,0,47.6051,1.0,0
767,1100,7,1.75,20.534363133199392,31,3,0,47.363,1.0,0
768,2430,8,2.5,5.369755455421986,50,4,0,47.6777,1.0,0
769,3170,10,2.5,18.50161838518407,20,3,0,47.3384,2.0,0
770,2640,8,2.5,13.224294583137373,28,4,0,47.4598,2.0,0
771,1130,7,1.5,9.485201985713573,54,3,0,47.5089,1.0,0
772,1940,7,2.0,11.880743372743641,58,5,0,47.7751,1.5,0
773,1100,7,2.0,5.26623208282367,10,2,0,47.6797,1.5,0
774,1200,7,1.0,9.01776137807805,60,3,0,47.5771,1.0,0
