bedrooms,bathrooms,sqft_living,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,lat,sqft_living15,sqft_lot15,lot_to_living_ratio,property_age,distance_to_center
4,2.5,1540,2.0,0,0,3,8,1540,0,2014,0,47.5521,1210,1090,1.2077922077922079,1,16.013326784522754
4,2.0,1720,1.0,0,0,3,7,970,750,1930,2006,47.5252,1160,1404,1.4011627906976745,9,5.756747140732571
2,1.5,1070,3.0,0,0,3,8,1070,0,2005,0,47.6699,1320,1193,0.819626168224299,10,5.239573925103886
3,3.25,3786,1.0,1,4,3,9,1934,1852,1978,2006,47.3907,2850,33361,10.04701531959852,9,15.845706280025546
4,2.5,3010,2.0,0,0,3,10,3010,0,1992,0,47.578,2840,8413,3.09734219269103,23,13.188251630630962
3,2.5,1530,2.0,0,0,3,7,1530,0,2001,0,47.5434,1540,2890,1.8888888888888888,14,4.707904449796709
3,1.0,1040,1.0,0,0,5,7,1040,0,1971,0,47.3731,1470,8676,7.809615384615385,44,16.131028920996506
3,1.0,1690,1.0,0,0,3,7,1210,480,1955,0,47.4256,1190,9450,8.180473372781066,60,12.485631452616072
3,1.75,1160,1.0,0,0,3,7,1160,0,1998,0,47.3414,1330,6301,5.287931034482758,17,19.05815776262066
2,1.0,1470,1.5,0,0,3,8,1470,0,1912,0,47.6391,1760,3573,3.673469387755102,103,2.619988846535106
3,2.5,1380,3.0,0,0,3,8,1380,0,2008,0,47.6427,1380,1249,1.0065217391304349,7,2.532861474287206
3,2.75,2780,2.0,0,2,5,8,1960,820,1904,0,47.6565,1490,4800,1.4388489208633093,111,3.635857303123395
3,2.25,2390,1.0,0,1,3,10,1980,410,1948,0,47.6515,3720,9075,3.294979079497908,67,4.022171678880309
4,1.75,2390,1.0,0,0,3,8,1470,920,1979,0,47.7061,2110,12000,5.02092050209205,36,10.485002710483423
3,2.75,3290,2.0,0,0,4,8,3290,0,1993,0,47.5241,2750,6119,6.88419452887538,22,8.629805174592216
2,1.0,850,1.0,0,0,4,7,850,0,1927,0,47.6875,1450,4015,3.3529411764705883,88,5.719303256846992
2,1.0,740,1.0,0,0,5,6,740,0,1924,0,47.688,1900,4275,5.777027027027027,91,5.762163235590913
4,2.5,2440,1.0,0,0,5,8,1480,960,1961,0,47.5606,2140,10807,4.795081967213115,54,7.605621332213363
3,2.5,2570,2.0,0,0,3,11,2570,0,1984,0,47.6295,1570,5000,1.9455252918287937,31,1.7060466591278491
3,1.0,1010,1.0,0,0,3,6,1010,0,1955,0,47.4872,1320,10245,10.113861386138614,60,8.243226185639301
5,4.5,5220,2.0,0,0,3,11,5220,0,2001,0,47.7666,4190,40609,12.896360153256705,14,14.610108800057272
2,1.0,930,1.0,0,3,3,7,930,0,1926,2013,47.5333,1760,5228,5.376344086021505,2,5.674080261934155
3,1.75,2210,1.0,0,0,3,7,1400,810,1966,0,47.4968,2220,7920,3.583710407239819,49,8.769576760095019
3,2.5,1950,2.0,0,0,3,7,1950,0,1990,0,47.343,1540,8588,4.231282051282052,25,18.345960005235206
4,2.5,2980,2.0,0,0,3,8,2980,0,2001,0,47.6872,2900,5712,1.9785234899328858,14,14.913349352317876
4,1.75,2230,1.0,0,0,4,7,2230,0,1967,0,47.5859,2230,8040,3.5681614349775783,48,9.917809760302728
3,1.0,1160,1.0,0,0,4,7,1160,0,1957,0,47.7675,1620,8598,6.208620689655173,58,11.144033373298253
3,2.0,1680,1.0,0,0,3,7,1680,0,1993,0,47.1959,2080,8560,5.051785714285714,22,32.11965862079797
3,1.5,1680,1.0,0,0,3,8,1680,0,1964,0,47.4811,1850,8797,5.185714285714286,51,12.167647862823658
2,1.0,1200,1.0,0,2,5,6,1200,0,1917,0,47.4039,1660,9000,7.5,98,13.982280110071944
4,2.5,3100,2.0,0,0,3,10,3100,0,1994,0,47.7646,3080,39351,11.794193548387097,21,16.583761147026635
2,2.25,2320,1.5,0,4,5,9,1920,400,1937,0,47.681,2790,9300,4.008620689655173,78,5.85817639721806
3,1.75,2050,1.0,0,0,2,8,2050,0,1973,0,47.5743,3180,10264,7.9575609756097565,42,6.0301400815122586
2,1.0,900,1.0,0,0,4,6,900,0,1954,0,47.4217,1240,8000,8.88888888888889,61,12.76568404778789
3,2.75,2340,1.0,0,0,4,9,2340,0,1954,0,47.632,3480,8526,3.7726495726495726,61,2.688873571994267
3,1.75,2020,2.0,0,0,4,7,2020,0,1975,0,47.4189,1810,215622,106.74356435643564,40,15.11473929791084
3,1.5,1570,1.0,0,0,4,7,1570,0,1972,0,47.4866,1740,12196,7.768152866242038,43,26.846879297571732
5,2.5,2870,2.0,0,0,4,8,2870,0,1962,0,47.6308,2870,16238,5.657839721254355,53,4.7126108724303775
3,2.5,1870,2.0,0,0,3,8,1870,0,2000,0,47.4615,2290,4795,2.490374331550802,15,11.42199822202795
3,2.5,1980,2.0,0,0,3,8,1890,90,2009,0,47.5456,2160,2240,1.5797979797979798,6,15.358890721476005
3,1.75,1250,1.0,0,0,4,7,980,270,1925,0,47.685,1250,4120,3.296,90,5.5976509841611435
3,3.0,1860,2.0,0,0,3,8,1710,150,2009,0,47.5511,1350,4830,1.5456989247311828,6,4.259776054790214
3,2.5,2340,2.0,0,0,3,8,2340,0,2013,0,47.4832,2790,5684,2.20982905982906,2,27.543043900367092
4,1.75,2080,1.0,0,0,4,7,1050,1030,1966,0,47.3385,1500,7350,3.4615384615384617,49,18.64210381586971
3,1.0,1190,1.0,0,0,4,7,1190,0,1957,0,47.5131,1280,5280,4.436974789915967,58,6.858132042953934
3,1.75,2090,1.0,0,0,3,7,2090,0,1967,0,47.7326,1510,7416,3.590909090909091,48,10.853048989205742
3,2.5,2120,2.0,0,0,3,9,2120,0,2005,0,47.6649,2540,4592,1.6981132075471699,10,12.362654062932037
3,2.75,2650,1.0,0,0,3,9,2650,0,1989,0,47.768,3030,9910,3.68,26,11.686805719034314
3,1.0,1600,1.0,0,0,4,7,1600,0,1971,0,47.4431,1600,10650,7.85375,44,28.830091489335153
4,2.75,3880,2.0,0,0,3,7,3880,0,2004,0,47.6777,2620,5300,3.872422680412371,11,14.724844134694772
2,1.0,2320,2.0,0,0,4,6,2320,0,1942,0,47.504,1620,11250,4.849137931034483,73,7.197635386589751
3,1.75,1660,1.0,0,0,3,7,1130,530,1979,0,47.4473,1250,11000,6.927710843373494,36,28.328268166603625
3,1.0,1160,1.0,0,0,3,7,1160,0,1968,0,47.7427,1160,10050,10.151724137931035,47,15.296052307295584
4,3.5,3790,2.0,0,0,3,11,3790,0,1998,0,47.6587,3410,46951,23.791292875989445,17,14.928488176279552
3,2.0,1790,1.0,0,0,3,7,1390,400,1980,0,47.4658,1880,8228,4.596648044692738,35,12.254918260836865
4,1.75,1790,1.0,0,0,4,7,1490,300,1969,0,47.522,1870,11760,6.634078212290503,46,14.54491322502043
1,1.0,720,1.0,0,0,3,6,720,0,1940,0,47.5266,1040,6000,8.333333333333334,75,5.55046966097636
3,2.5,2538,2.0,0,0,3,8,2538,0,2013,0,47.2584,2570,4800,1.8124507486209613,2,24.859853281019483
3,2.5,1480,1.0,0,0,4,7,1480,0,1968,0,47.7078,1710,8050,5.662837837837838,47,7.31477271621789
2,1.5,1070,2.0,0,0,3,7,1070,0,1999,0,47.697,1070,1200,1.1214953271028036,16,6.31147503070736
4,3.75,3180,2.0,0,0,3,9,2500,680,2012,0,47.6853,2910,8558,3.109748427672956,3,8.101241733905267
2,1.5,1110,2.0,0,0,3,7,950,160,2009,0,47.5427,1110,3515,0.8882882882882883,6,5.209543987783081
3,1.0,1140,1.0,0,0,3,6,1140,0,1942,0,47.4874,1190,9750,9.190350877192982,73,8.29759620163211
5,3.0,2500,1.0,0,0,4,8,1550,950,1971,0,47.5696,2580,12055,4.7116,44,9.913858298872068
5,2.5,2430,2.0,0,0,3,9,2430,0,2001,0,47.4487,2420,4770,1.9674897119341563,14,14.822129496259045
3,1.75,1800,1.0,0,0,3,8,1800,0,1967,0,47.4496,2140,10128,5.666666666666667,48,13.887798729255849
3,2.0,1340,1.0,0,0,4,7,890,450,1974,0,47.5644,1460,12900,7.276119402985074,41,20.49446739577259
3,2.0,1010,1.5,0,0,3,7,1010,0,1905,0,47.6066,1330,3000,2.792079207920792,110,1.3131692774132078
3,3.0,1680,3.0,0,0,3,8,1680,0,2014,0,47.6572,1640,4800,0.9345238095238095,1,3.582681382822514
2,1.0,1050,1.5,0,3,4,6,1050,0,1910,0,47.5577,2540,13680,7.142857142857143,105,4.583205568868673
1,0.5,880,1.0,0,0,3,6,500,380,1910,0,47.5732,1410,2992,1.865909090909091,105,2.9453382336563823
6,3.25,4250,1.0,0,3,3,10,2150,2100,1967,0,47.34,3370,15983,5.488470588235294,48,18.391736018014633
2,1.0,1040,1.0,0,0,3,7,1040,0,1954,0,47.5078,1040,6120,4.413461538461538,61,6.801835439018821
2,1.0,870,1.0,0,0,3,7,870,0,1937,0,47.5467,1300,7987,12.059770114942529,78,4.388889717964206
2,1.0,880,1.0,0,0,3,6,880,0,1924,0,47.6749,890,3000,3.409090909090909,91,4.765196701852186
4,2.5,1770,2.0,0,0,3,7,1770,0,2001,0,47.3672,1770,6606,2.450847457627119,14,19.793129129771497
3,2.0,1880,1.0,0,0,5,6,940,940,1952,0,47.5091,2060,21000,5.722340425531915,63,11.062452738992915
3,1.0,1230,1.0,0,0,3,6,1230,0,1965,0,47.3266,1230,8750,7.1138211382113825,50,19.31609374348387
4,2.75,2650,2.0,0,0,3,8,2650,0,1959,2007,47.6155,1680,8316,3.249056603773585,8,9.883008161307576
2,1.0,990,1.0,0,0,1,6,990,0,1910,0,47.5828,2150,5000,8.222222222222221,105,2.8374887788114855
4,2.0,1970,1.5,0,0,5,7,1130,840,1920,0,47.5511,1500,6480,3.2893401015228427,95,3.920852355110421
4,3.5,3710,2.0,0,0,3,8,2290,1420,2002,0,47.5041,1720,4276,2.803234501347709,13,9.820325306538308
3,3.0,2960,2.0,0,0,3,10,2960,0,1995,0,47.7183,2640,25209,14.242905405405406,20,13.316245309032931
4,1.75,2540,1.0,0,0,4,7,1270,1270,1947,0,47.5579,1650,7200,2.8346456692913384,68,4.392179060904236
3,2.0,1940,1.0,0,0,5,9,1940,0,1954,0,47.5913,2330,10018,28.74020618556701,61,8.617680019587908
4,2.5,3550,2.0,0,0,3,10,3550,0,2007,0,47.6776,1310,9746,2.4276056338028167,8,9.388861406560807
2,1.5,1643,1.0,0,1,4,7,1643,0,1954,0,47.3973,2270,9940,8.895922093730979,61,14.462382754849543
3,2.0,1920,1.0,0,0,4,8,1920,0,1972,0,47.7735,2220,7598,3.957291666666667,43,11.647737134306976
3,2.5,1920,2.0,0,0,3,7,1920,0,1990,0,47.7317,2370,15235,7.947916666666667,25,19.24183440081905
4,2.0,2380,1.5,0,0,3,6,1470,910,1926,2014,47.5652,1300,4500,1.8907563025210083,1,3.7050799023606382
3,1.0,1580,1.0,0,0,3,7,1180,400,1925,0,47.6505,1560,1601,3.9873417721518987,90,3.9040628398713593
5,2.5,2600,2.0,0,0,3,7,2600,0,2005,0,47.4324,2180,4800,1.4765384615384616,10,14.860529006321846
4,2.5,2260,2.0,0,0,3,9,2260,0,2003,0,47.7247,2260,3713,1.642920353982301,12,11.306529021214208
4,1.0,1210,1.5,0,0,3,6,1210,0,1900,0,47.6872,1540,3800,3.1074380165289255,115,5.623491389297805
2,1.0,810,1.0,0,0,3,6,810,0,1941,0,47.5635,900,5060,6.246913580246914,74,4.131965084293031
3,2.0,2060,1.0,0,0,3,7,1030,1030,1929,0,47.5705,1750,4452,2.153883495145631,86,3.2082264297550482
3,2.0,1630,1.0,0,0,3,7,1630,0,2003,0,47.2638,1610,8397,4.919018404907975,12,24.02010704568261
3,1.75,1470,1.0,0,0,3,7,1030,440,1984,0,47.7325,1100,5250,3.36734693877551,31,8.728616073838033
3,2.25,1770,1.0,0,0,3,8,1330,440,1981,0,47.4464,1910,8710,4.946327683615819,34,14.751612491990825
7,3.5,3890,2.0,0,4,3,9,2840,1050,1968,0,47.7011,2870,8342,2.144473007712082,47,7.127629627297902
3,2.5,1070,2.0,0,0,3,7,720,350,2005,0,47.5617,1120,2594,1.0794392523364487,10,3.9452810516129646
3,1.75,2180,1.0,0,0,4,7,1090,1090,1938,0,47.3547,2050,22400,4.229357798165138,77,17.51413716614988
4,3.5,3780,2.0,0,2,3,10,3780,0,2001,0,47.5491,2150,3675,5.2970899470899475,14,15.746391033756252
3,2.5,1530,1.0,0,0,3,7,1270,260,1993,0,47.4852,1700,7682,6.147712418300654,22,11.540538566761477
4,2.5,2720,2.0,0,0,3,9,2720,0,1992,0,47.3846,2410,8100,3.186029411764706,23,17.107973256625826
3,1.75,1510,1.0,0,0,4,8,1510,0,1962,0,47.6183,1770,8250,5.4635761589403975,53,10.26964826799233
4,1.75,2460,1.5,0,3,5,7,1620,840,1919,0,47.5601,1760,4830,2.33739837398374,96,3.8400846809411378
4,2.5,3490,2.0,0,0,4,9,3490,0,1990,0,47.7406,2850,18521,5.3068767908309455,25,15.35546542624111
4,3.25,3730,3.0,0,2,3,11,3730,0,1985,0,47.6292,3730,7680,1.8957104557640752,30,1.9154862535695283
2,1.0,1320,1.0,0,0,4,6,1320,0,1943,0,47.4949,1190,6490,6.715909090909091,72,7.8343676415576775
3,1.0,1320,1.5,0,0,3,7,1320,0,1912,0,47.5711,1320,4179,3.787878787878788,103,3.4966060139960526
3,2.25,1570,1.0,0,0,4,8,1170,400,1980,0,47.7604,1660,8775,4.577707006369427,35,10.711350860404895
4,2.0,1690,1.0,0,0,3,7,1690,0,1967,0,47.6149,2050,37846,20.914792899408283,48,9.740565816627724
4,3.25,3820,2.0,0,1,4,11,3310,510,1990,0,47.5263,2900,18786,6.326178010471204,25,7.3904503631213725
4,5.5,6530,2.0,0,2,3,11,6530,0,2008,0,47.664,1280,858132,133.41500765696784,7,21.577373848849223
3,2.5,2200,2.0,0,0,3,8,2200,0,2000,0,47.5319,2400,5431,2.0654545454545454,15,22.34327756143063
2,1.0,970,1.0,0,0,3,6,970,0,1949,0,47.515,1570,10880,14.123711340206185,66,6.453842086361479
3,1.0,1320,1.5,0,0,3,7,1320,0,1913,0,47.5288,1010,5700,4.356060606060606,102,5.3574918646610135
2,1.0,1140,1.0,0,0,5,7,1140,0,1908,0,47.6205,1520,4800,4.7368421052631575,107,2.0356566395857882
2,2.5,2130,1.0,0,0,5,8,1330,800,1972,0,47.6573,1750,6000,2.347887323943662,43,4.714170814588593
5,1.5,1720,1.5,0,0,3,8,1720,0,1915,0,47.6627,1720,5000,2.9069767441860463,100,4.047190029065406
3,2.0,1390,2.0,0,0,3,8,1390,0,2005,0,47.2117,1264,5550,4.320143884892087,10,31.624925496339632
4,3.0,3040,2.0,0,0,3,10,3040,0,1987,0,47.6348,2540,11815,3.8325657894736844,28,13.878505882172346
3,1.0,1320,1.0,0,0,4,7,1090,230,1920,0,47.6674,1700,5000,3.787878787878788,95,4.498513401432525
5,3.0,3655,1.0,0,0,5,8,2174,1481,1955,0,47.6434,2530,8606,14.182216142270862,60,10.460333906289671
2,1.0,710,1.0,0,0,5,7,710,0,1905,0,47.6765,1530,5100,7.183098591549296,110,5.366648112809239
3,1.75,1260,1.0,0,0,3,7,820,440,1983,0,47.3574,1260,6553,4.938888888888889,32,19.023987389656703
3,2.5,2070,2.0,0,0,3,7,2070,0,2002,0,47.5307,2230,4437,2.2690821256038647,13,21.99915769452331
4,2.5,2090,2.0,0,0,3,10,2090,0,1986,0,47.6304,2660,11481,4.9311004784689,29,13.236480817430131
3,1.75,2150,1.0,0,0,4,7,2150,0,1960,0,47.6253,1100,7875,4.151162790697675,55,10.04168206802413
5,3.0,2230,2.0,0,0,3,7,1730,500,1913,0,47.6404,1280,1800,1.9730941704035874,102,2.3858962145430462
3,1.5,1480,1.0,0,0,3,7,1480,0,1957,0,47.2872,1370,10588,7.154054054054054,58,22.745085492924915
2,2.0,970,1.0,0,0,3,7,970,0,1983,0,47.7223,1540,5000,5.154639175257732,32,11.351081846228576
2,2.5,1240,2.0,0,0,3,7,1240,0,2007,0,47.5634,1520,2468,1.2467741935483871,8,3.3590780285791926
4,3.0,2483,2.0,0,0,3,8,2483,0,2005,0,47.3627,1943,6434,2.766814337494966,10,17.939653125027732
2,1.75,1220,1.0,0,0,5,7,860,360,1921,0,47.4906,1120,5000,4.098360655737705,94,9.983972032530245
4,3.75,2400,1.0,0,0,3,7,1370,1030,1924,2005,47.6295,2230,1419,1.4666666666666666,10,1.735716259839345
3,2.25,1550,2.0,0,0,3,8,1550,0,1989,0,47.3525,1650,5627,3.8851612903225807,26,17.575993259309346
3,1.5,1730,1.0,0,0,3,7,1250,480,1947,0,47.5645,1370,5750,3.3236994219653178,68,4.18344350445576
5,3.5,3290,2.0,0,0,3,9,2670,620,2004,0,47.7056,3130,5600,1.702127659574468,11,12.087204815888112
4,3.0,2240,2.0,0,0,5,7,1830,410,1949,0,47.5598,1530,4800,2.4910714285714284,66,4.3245059006316104
3,2.0,970,1.0,0,0,5,7,970,0,1972,0,47.6205,1230,7500,10.309278350515465,43,12.609884502109288
2,1.0,1000,1.0,0,0,3,6,1000,0,1916,0,47.4896,980,4837,4.5,99,10.039352452479001
3,2.25,1740,1.0,0,0,3,7,910,830,1981,0,47.3976,2090,7500,6.227586206896552,34,16.375035073363748
3,2.5,1400,3.5,0,0,3,8,1400,0,2007,0,47.6534,1350,1312,0.9371428571428572,8,3.4317515119684923
2,1.0,740,1.0,0,0,3,6,740,0,1942,0,47.506,980,6957,8.445945945945946,73,6.923654859173624
4,2.5,2060,2.0,0,0,3,8,2060,0,1995,0,47.2956,1630,7720,3.7475728155339807,20,21.547076903809504
4,2.75,2760,2.0,0,0,3,10,2760,0,2014,0,47.5819,2760,6600,2.0543478260869565,1,13.42881875141831
3,2.5,1540,2.0,0,0,4,8,1540,0,1982,0,47.722,1630,7340,5.047402597402598,33,10.273427472605809
3,2.75,2500,1.0,0,0,3,7,1580,920,2000,0,47.3414,2060,153766,14.098,15,20.88443846573518
2,1.5,1995,1.5,0,1,4,8,1995,0,1991,0,47.4022,2142,29375,57.97994987468672,24,15.386500908741839
2,1.0,990,1.0,0,0,4,6,990,0,1953,0,47.7669,1300,11500,15.272727272727273,62,12.564405262624716
3,2.25,1860,2.0,0,0,3,7,1860,0,1994,0,47.3864,1530,8091,4.951612903225806,21,20.75171354867267
3,2.5,1420,1.0,0,0,4,7,1020,400,1963,0,47.3661,2060,8800,10.45774647887324,52,16.703877882085727
5,3.0,2240,1.0,0,0,3,6,2240,0,1985,0,47.481,1780,43400,42.392857142857146,30,26.881148072170348
4,3.5,3320,1.0,0,2,4,10,2040,1280,1977,0,47.527,3240,15470,5.978915662650603,38,7.323219096720745
3,2.5,2590,1.0,0,0,3,9,2590,0,1987,0,47.5516,2590,31200,13.76061776061776,28,14.617087236618667
4,2.75,2230,1.0,0,0,5,7,1480,750,1960,0,47.5246,1760,10878,4.242152466367713,55,14.603009286511188
3,1.5,1100,1.0,0,0,3,7,1100,0,1967,0,47.3186,1616,32700,29.727272727272727,48,19.970888245320737
3,2.5,2370,2.0,0,0,3,9,2370,0,1990,0,47.3067,2530,9883,3.840506329113924,25,20.892911205514405
3,2.5,1720,2.0,0,0,3,7,1720,0,1992,0,47.4034,1720,3407,1.9808139534883722,23,15.54967839652479
4,2.5,2905,2.0,0,0,3,9,2905,0,2003,0,47.4084,2900,5271,1.6777969018932875,12,15.65305092271684
3,1.0,1390,1.0,0,0,4,7,1390,0,1949,0,47.7289,1230,6160,4.431654676258993,66,8.481376909753449
5,2.25,2450,2.0,0,0,3,8,2450,0,1973,0,47.4519,2310,9100,3.849795918367347,42,14.24967766022775
4,2.5,2290,2.0,0,0,3,8,2290,0,1996,0,47.5714,2100,6261,2.94235807860262,19,15.475653914823429
4,1.75,1880,1.5,0,0,4,7,1880,0,1924,0,47.6431,2090,4095,1.9787234042553192,91,2.78295070149157
3,1.5,1630,1.0,0,1,3,7,1160,470,1940,0,47.6725,2320,7475,4.585889570552148,75,5.371679293397196
4,2.5,3320,2.0,0,0,4,10,3320,0,1991,0,47.7478,3270,37804,11.455421686746988,24,16.928438417339628
4,2.25,2100,1.0,0,0,4,7,1050,1050,1963,0,47.4676,1760,7308,3.4785714285714286,52,9.722965032353697
3,1.75,1280,1.5,0,0,5,7,1280,0,1916,0,47.6871,980,3880,3.03125,99,6.228891807808856
3,1.75,2190,1.0,0,0,4,8,2190,0,1967,0,47.3098,1980,8000,3.65296803652968,48,20.604249610072976
3,1.0,1570,1.0,0,0,3,7,1570,0,1954,0,47.7683,1570,9100,6.029936305732484,61,11.269037623203847
3,2.25,1640,3.0,0,0,3,8,1640,0,2014,0,47.6196,1630,3136,0.7341463414634146,1,1.8830072346714495
4,2.5,2500,2.0,0,0,3,8,2500,0,2007,0,47.3454,2500,5188,2.3324,8,22.651229357811665
4,2.5,3181,2.0,0,0,3,8,3181,0,2014,0,47.2716,2056,24393,1.8330713612071676,1,23.173867222858124
4,3.25,4200,2.0,0,0,4,10,4200,0,1993,0,47.5607,2370,184694,50.093809523809526,22,17.628487100828103
5,3.0,2920,2.0,0,0,3,8,2140,780,1960,1992,47.654,1620,1544,0.9616438356164384,23,3.334517553701125
4,2.0,2510,1.0,0,0,4,7,1280,1230,1961,2001,47.7005,1220,12500,5.456175298804781,14,9.84421658508566
3,3.75,3250,2.0,0,2,4,8,2370,880,1951,0,47.6481,1840,5797,1.7836923076923077,64,4.468893841340099
3,2.0,1430,1.0,0,0,4,7,1430,0,1964,0,47.7206,1890,11100,6.701398601398601,51,10.110438373207776
7,3.0,2940,1.0,0,0,3,8,1690,1250,1977,0,47.7555,1850,8031,2.933333333333333,38,10.380893098981458
4,2.5,2410,2.0,0,0,3,8,2410,0,1992,0,47.2641,2380,7914,3.2556016597510373,23,23.652282073183148
5,1.75,2190,1.0,0,0,4,7,2190,0,1947,1974,47.4546,1620,39480,12.447488584474886,41,10.47576221081877
4,2.5,2575,2.0,0,0,3,8,2575,0,2011,0,47.3058,2575,5323,1.8349514563106797,4,20.912769139734642
4,2.5,2480,2.0,0,0,3,7,2480,0,2005,0,47.4998,2950,4504,1.8161290322580645,10,11.250136676198416
2,2.5,1320,1.0,0,0,3,8,1320,0,2004,0,47.5157,1830,155073,36.959848484848486,11,20.08166777363583
3,1.75,1740,1.0,0,0,3,7,1740,0,1954,0,47.4945,880,78408,6.636206896551724,61,9.329464544476581
3,1.75,1300,1.0,0,0,3,7,1300,0,1985,0,47.7024,1290,3844,2.956923076923077,30,6.731515451506608
3,2.5,1150,2.0,0,0,3,8,1020,130,2006,0,47.6684,1450,1640,1.037391304347826,9,4.563502495065144
2,2.0,1700,1.0,0,0,4,7,950,750,1980,0,47.3031,1700,8030,4.701176470588235,35,21.085518137249167
4,2.25,1900,1.0,0,0,4,7,1400,500,1959,0,47.3582,1700,11850,5.7631578947368425,56,17.280333187393573
4,2.5,1890,1.0,0,0,3,7,980,910,1980,0,47.551,1590,6954,3.257142857142857,35,3.9738014767725396
4,2.75,2200,1.0,0,0,3,7,1290,910,1980,0,47.4793,2650,6620,7.403636363636363,35,13.170037599902555
3,1.0,1040,1.0,0,0,3,7,1040,0,1956,0,47.3171,1200,9375,7.8125,59,19.98640862016554
3,2.0,1400,2.0,0,0,4,8,1400,0,1981,0,47.3624,2390,56628,32.67,34,17.79894816342115
4,1.0,1490,1.5,0,0,3,7,1490,0,1918,0,47.5518,1700,6000,4.026845637583893,97,4.498829090915373
3,1.0,1230,1.0,0,0,3,7,1230,0,1952,0,47.5553,1510,6600,7.804878048780488,63,4.07613744769931
4,2.5,2410,1.0,0,0,5,8,1990,420,1975,0,47.5351,2530,10658,4.10207468879668,40,7.081353460040678
3,1.5,1870,1.0,0,0,3,7,1870,0,1953,0,47.509,1870,19965,22.497326203208555,62,6.774218275510024
1,1.0,820,1.0,0,0,3,8,760,60,2007,0,47.5473,1770,1924,1.2926829268292683,8,4.456986708346957
3,2.5,1850,2.5,0,0,3,9,1560,290,2004,0,47.6831,1810,2071,0.7189189189189189,11,5.323057317190807
3,1.5,1050,1.0,0,0,3,7,1050,0,1975,0,47.5602,1460,42688,54.76095238095238,40,22.294664586793356
4,1.75,1520,1.0,0,0,4,7,1520,0,1967,0,47.7356,1520,7500,5.065789473684211,48,11.102837149522243
3,1.5,1780,1.5,0,0,4,8,1780,0,1916,0,47.662,1380,3333,2.359550561797753,99,3.934950491944801
4,2.5,2070,2.0,0,0,3,7,2070,0,2004,0,47.5319,1970,3748,2.082125603864734,11,23.11756901295877
3,1.5,2700,2.0,0,0,3,7,2120,580,1977,2014,47.7348,1830,11000,9.08851851851852,1,18.514830443974294
4,1.75,3730,1.0,0,0,4,7,2150,1580,1974,0,47.1775,1880,16963,4.552278820375335,41,32.99589334333965
4,2.5,1850,2.0,0,0,3,7,1850,0,1993,0,47.3536,1750,6875,3.0670270270270272,22,19.59059891943132
4,2.5,2240,2.0,0,0,4,8,2240,0,2002,0,47.3922,1920,5288,2.279017857142857,13,16.726310592654272
5,1.75,2330,1.0,0,0,4,7,1180,1150,1968,0,47.4768,1690,10010,6.146781115879828,47,12.188160231059328
3,2.25,1130,1.5,0,0,4,8,1130,0,1930,0,47.6845,1330,4445,3.933628318584071,85,5.768328085870178
3,1.75,1400,1.0,0,0,4,7,1400,0,1984,0,47.3179,1660,8550,6.8185714285714285,31,19.916971030697066
4,2.25,2020,1.5,0,0,5,8,1200,820,1925,0,47.5576,1410,4840,2.396039603960396,90,3.9349722451548153
5,3.0,2190,2.0,0,0,5,7,1490,700,1940,0,47.6892,1370,4606,2.2374429223744294,75,6.261977579148638
4,1.75,2020,1.0,0,0,3,7,1100,920,1975,0,47.6192,1670,9600,4.826732673267327,40,12.97612661662856
3,1.0,1660,1.0,0,0,4,7,1110,550,1962,0,47.3311,1890,11060,6.662650602409639,53,19.00716618038395
4,4.0,4360,2.5,1,4,3,10,3940,420,2007,0,47.5724,2670,8525,1.875,8,10.913418052183518
3,3.0,1460,3.0,0,0,3,8,1460,0,2006,0,47.6998,1460,1224,0.8082191780821918,9,6.6685363994420195
3,2.5,2090,2.0,0,0,3,7,2090,0,2008,0,47.3655,2040,4200,1.8282296650717704,7,22.23153286934871
4,2.25,3300,1.5,0,3,3,8,2820,480,1933,1984,47.526,3250,15375,4.659090909090909,31,7.468331759806604
3,2.5,3120,2.0,0,2,3,9,1940,1180,1983,0,47.5507,3240,13141,3.9762820512820514,32,9.721342792230628
5,4.0,4180,2.0,0,0,3,10,4180,0,2014,0,47.5959,1800,6052,2.8808612440191386,1,14.880686510145452
3,1.0,1440,1.0,0,0,4,7,1440,0,1952,0,47.6245,2080,10327,7.173611111111111,63,6.619722450962241
3,2.5,1810,1.0,0,0,5,7,1210,600,1968,0,47.5067,1770,7210,3.983425414364641,47,10.478080519452119
3,1.0,1480,2.5,0,0,3,6,1480,0,1940,0,47.5378,1510,8723,8.972972972972974,75,14.318307671238856
3,2.0,1830,1.0,0,0,3,8,1830,0,1989,0,47.3066,2490,8976,5.941530054644809,26,20.899752929221656
4,2.0,1770,2.0,0,0,3,7,1630,140,1924,1975,47.5563,1640,4000,1.8824858757062146,40,4.194020468310654
3,2.25,1490,2.0,0,0,3,7,1220,270,2010,0,47.5569,1490,1283,0.8684563758389262,5,3.699522412511807
3,2.0,1810,1.5,0,0,3,7,1810,0,1925,0,47.6859,1518,2945,2.245303867403315,90,5.515583896727064
3,1.75,1900,1.0,0,0,3,8,1900,0,1987,0,47.3041,1950,35847,19.352105263157895,28,24.311041660806268
3,1.75,1290,2.0,0,0,3,7,1060,230,2008,0,47.54,1370,942,0.9589147286821705,7,15.023599545148816
