sqft_living,grade,bathrooms,distance_to_center,property_age,bedrooms,view,lat,floors,waterfront
2940,8,3.0,10.380893098981458,38,7,0,47.7555,1.0,0
2410,8,2.5,23.652282073183148,23,4,0,47.2641,2.0,0
2190,7,1.75,10.47576221081877,41,5,0,47.4546,1.0,0
2575,8,2.5,20.912769139734642,4,4,0,47.3058,2.0,0
2480,7,2.5,11.250136676198416,10,4,0,47.4998,2.0,0
1320,8,2.5,20.08166777363583,11,2,0,47.5157,1.0,0
1740,7,1.75,9.329464544476581,61,3,0,47.4945,1.0,0
1300,7,1.75,6.731515451506608,30,3,0,47.7024,1.0,0
1150,8,2.5,4.563502495065144,9,3,0,47.6684,2.0,0
1700,7,2.0,21.085518137249167,35,2,0,47.3031,1.0,0
1900,7,2.25,17.280333187393573,56,4,0,47.3582,1.0,0
1890,7,2.5,3.9738014767725396,35,4,0,47.551,1.0,0
2200,7,2.75,13.170037599902555,35,4,0,47.4793,1.0,0
1040,7,1.0,19.98640862016554,59,3,0,47.3171,1.0,0
1400,8,2.0,17.79894816342115,34,3,0,47.3624,2.0,0
1490,7,1.0,4.498829090915373,97,4,0,47.5518,1.5,0
1230,7,1.0,4.07613744769931,63,3,0,47.5553,1.0,0
2410,8,2.5,7.081353460040678,40,4,0,47.5351,1.0,0
1870,7,1.5,6.774218275510024,62,3,0,47.509,1.0,0
820,8,1.0,4.456986708346957,8,1,0,47.5473,1.0,0
1850,9,2.5,5.323057317190807,11,3,0,47.6831,2.5,0
1050,7,1.5,22.294664586793356,40,3,0,47.5602,1.0,0
1520,7,1.75,11.102837149522243,48,4,0,47.7356,1.0,0
1780,8,1.5,3.934950491944801,99,3,0,47.662,1.5,0
2070,7,2.5,23.11756901295877,11,4,0,47.5319,2.0,0
2700,7,1.5,18.514830443974294,1,3,0,47.7348,2.0,0
3730,7,1.75,32.99589334333965,41,4,0,47.1775,1.0,0
1850,7,2.5,19.59059891943132,22,4,0,47.3536,2.0,0
2240,8,2.5,16.726310592654272,13,4,0,47.3922,2.0,0
2330,7,1.75,12.188160231059328,47,5,0,47.4768,1.0,0
1130,8,2.25,5.768328085870178,85,3,0,47.6845,1.5,0
1400,7,1.75,19.916971030697066,31,3,0,47.3179,1.0,0
2020,8,2.25,3.9349722451548153,90,4,0,47.5576,1.5,0
2190,7,3.0,6.261977579148638,75,5,0,47.6892,2.0,0
2020,7,1.75,12.97612661662856,40,4,0,47.6192,1.0,0
1660,7,1.0,19.00716618038395,53,3,0,47.3311,1.0,0
4360,10,4.0,10.913418052183518,8,4,4,47.5724,2.5,1
1460,8,3.0,6.6685363994420195,9,3,0,47.6998,3.0,0
2090,7,2.5,22.23153286934871,7,3,0,47.3655,2.0,0
3300,8,2.25,7.468331759806604,31,4,3,47.526,1.5,0
3120,9,2.5,9.721342792230628,32,3,2,47.5507,2.0,0
4180,10,4.0,14.880686510145452,1,5,0,47.5959,2.0,0
1440,7,1.0,6.619722450962241,63,3,0,47.6245,1.0,0
1810,7,2.5,10.478080519452119,47,3,0,47.5067,1.0,0
1480,6,1.0,14.318307671238856,75,3,0,47.5378,2.5,0
1830,8,2.0,20.899752929221656,26,3,0,47.3066,1.0,0
1770,7,2.0,4.194020468310654,40,4,0,47.5563,2.0,0
1490,7,2.25,3.699522412511807,5,3,0,47.5569,2.0,0
1810,7,2.0,5.515583896727064,90,3,0,47.6859,1.5,0
1900,8,1.75,24.311041660806268,28,3,0,47.3041,1.0,0
1290,7,1.75,15.023599545148816,7,3,0,47.54,2.0,0
3470,9,2.25,2.1910318628875216,13,4,1,47.6149,1.5,0
1610,7,2.5,5.929777726037697,13,3,0,47.6902,3.0,0
1670,7,2.0,20.222957654410962,25,3,0,47.3666,1.0,0
1650,7,2.5,14.851027844970456,12,3,0,47.683,2.0,0
2130,8,2.5,14.37182789264019,25,3,0,47.6331,2.0,0
1250,7,1.0,18.823699808663637,46,3,0,47.3343,1.0,0
1500,7,1.5,8.4393847985054,62,3,0,47.7276,1.0,0
1170,6,1.75,5.322270763941222,2,3,0,47.5306,1.0,0
2650,8,2.5,14.67406691086763,55,4,0,47.5535,1.0,0
2210,9,2.5,20.422329707174622,20,3,3,47.6087,2.0,0
1824,9,2.0,18.229946096771712,5,3,0,47.3457,1.0,0
1720,7,2.25,21.814912186757443,41,3,0,47.3438,1.0,0
1780,8,2.25,12.186957419594474,34,3,0,47.4762,1.0,0
1350,8,2.0,10.693226650482176,39,2,0,47.6344,1.0,0
2710,8,2.0,5.039472290074452,86,3,0,47.6747,1.5,0
910,6,1.0,6.129748612379038,105,2,0,47.6929,1.0,0
1660,7,1.5,5.372815096953189,97,3,0,47.5391,1.0,0
2960,9,2.5,11.174901293034631,37,3,2,47.6218,2.0,0
2980,10,3.5,16.293182690190623,9,4,0,47.5463,2.5,0
5305,11,4.75,7.783761026212332,10,5,2,47.6864,2.0,0
1070,7,1.75,47.858548816310815,20,2,0,47.7131,1.5,0
2720,9,3.5,5.442363456689594,1,4,0,47.5371,2.0,0
1680,7,2.5,32.70626620135261,24,3,0,47.1952,2.0,0
1630,6,1.5,16.97297733643786,67,3,0,47.4743,1.0,0
1580,7,1.75,5.729646269880135,64,3,0,47.5368,1.0,0
1950,7,1.75,3.1826828280813304,96,2,0,47.6513,1.0,0
1010,6,1.0,19.805576902068935,36,3,0,47.6453,1.0,0
980,7,1.0,1.503847079586561,101,4,0,47.5892,1.5,0
2750,8,2.5,18.849749546500036,21,4,0,47.7298,2.0,0
1159,7,1.5,4.813219735162736,67,2,0,47.6592,1.0,0
2780,8,2.5,10.58984163799688,26,4,0,47.509,2.0,0
2030,7,1.5,11.260516777063346,54,3,0,47.4713,1.0,0
3730,9,3.0,18.85214712586233,25,3,0,47.4257,1.5,0
1990,7,1.75,9.158171601050356,37,3,0,47.6722,1.0,0
1679,9,1.75,11.94019676169782,14,2,0,47.463,2.0,0
2360,8,2.25,14.653037002210763,32,4,0,47.4403,2.0,0
1240,7,2.0,13.940646904067476,31,3,0,47.6364,1.0,0
2080,7,2.0,5.3503206521043625,64,3,0,47.6768,1.0,0
1640,10,2.5,3.4717319560110207,1,2,0,47.5639,2.0,0
1500,6,2.0,8.657406120150606,72,3,0,47.4809,1.0,0
3130,8,3.25,14.023437301927387,40,5,0,47.5336,2.0,0
790,7,1.0,11.446116611172283,42,2,0,47.7351,1.0,0
2150,6,2.5,15.612643323426209,6,3,0,47.4514,1.5,0
2760,8,3.25,8.646839036760772,1,4,0,47.5286,2.0,0
990,6,1.0,5.457028947093265,72,3,0,47.6718,1.0,0
1100,9,2.25,3.4141560055476923,6,2,0,47.5663,2.0,0
2150,8,1.75,4.348141221589941,55,3,4,47.5671,1.0,0
950,6,1.0,8.123614352835748,89,2,0,47.4909,1.0,0
1930,8,1.5,2.7078318188230286,86,5,0,47.6401,1.5,0
2040,7,2.0,10.668931435137845,61,3,0,47.7601,2.0,0
3420,9,2.5,8.816798056264577,8,4,0,47.718,2.0,0
2670,9,2.5,8.423069771582568,12,3,0,47.6673,2.0,0
4690,10,4.5,11.081183665324703,20,5,0,47.5539,2.0,0
1900,7,2.75,4.993862266963884,73,3,0,47.6697,1.0,0
1250,7,1.0,10.094137442588824,51,3,0,47.6342,1.0,0
670,6,1.0,21.281379597501953,47,3,0,47.5329,1.0,0
1150,7,1.75,2.0919215284707398,92,2,0,47.6357,1.0,0
1510,7,1.75,11.555310174390574,51,3,0,47.684,1.0,0
1720,8,2.25,20.221645179238166,32,3,0,47.3136,2.0,0
1440,8,1.75,15.873363326129898,10,2,0,47.7143,1.0,0
3160,7,2.0,3.3102292563926796,92,5,0,47.654,1.5,0
2090,8,2.5,21.795408354670734,3,4,0,47.3595,2.0,0
2010,7,2.5,12.492844156633963,15,4,0,47.776,2.0,0
900,6,1.0,22.684753011940423,56,3,0,47.2866,1.0,0
1940,7,1.5,8.018456936370344,75,5,0,47.7213,1.5,0
2890,10,2.75,6.659122275133893,52,5,0,47.5476,1.0,0
2290,8,1.75,14.08700216398572,46,4,0,47.5328,1.0,0
2290,9,2.5,8.509264118422163,34,4,0,47.6194,2.0,0
1480,7,2.5,7.752867340039052,19,3,0,47.6595,2.0,0
950,7,1.0,8.875347018966927,53,3,0,47.6884,1.0,0
2020,8,1.75,5.7228286392614915,59,5,0,47.6821,1.0,0
4150,9,4.75,11.898424627346168,1,4,0,47.7047,3.0,0
1010,6,1.0,10.240107365821494,62,2,0,47.488,2.0,0
1490,8,2.0,4.648376482842576,6,2,0,47.5455,2.0,0
3870,10,4.0,11.15514302481211,1,5,0,47.6965,2.0,0
1740,8,2.5,2.8214974662693226,7,3,0,47.5892,3.0,0
4490,10,3.75,2.631014464876894,74,4,0,47.6315,2.0,0
3520,10,2.5,15.002825018957552,17,4,0,47.6084,2.0,0
1650,7,1.5,1.3304581985888324,112,4,0,47.6233,1.5,0
1680,7,2.0,23.500104012328524,47,3,0,47.2775,1.5,0
1690,8,2.5,16.063664842102554,1,3,0,47.5518,2.0,0
2780,9,2.5,29.621695402740382,22,3,0,47.4798,1.0,0
1300,7,1.5,11.892050578701491,47,3,0,47.4556,1.0,0
1870,6,1.0,5.945154495695707,87,4,0,47.5274,1.5,0
1520,7,2.5,21.253781575302206,22,3,0,47.3186,1.0,0
1330,7,1.75,9.861079742634486,38,3,0,47.7001,1.0,0
780,5,1.0,9.459315923610323,73,2,0,47.4739,1.0,0
1470,6,2.0,17.35169875087611,73,3,0,47.3734,1.0,0
1120,6,1.0,6.267388644985034,110,3,0,47.5235,1.0,0
2460,7,2.0,21.393004699597412,67,4,0,47.308,1.0,0
1520,7,2.5,9.48058205672074,29,3,0,47.6801,2.0,0
2240,8,2.25,17.107648945562396,44,4,0,47.361,2.0,0
1380,7,2.0,24.1508535238623,33,3,0,47.2613,2.0,0
1690,7,1.5,9.507407341779905,55,4,0,47.7438,1.0,0
1600,7,2.5,20.581722607107075,12,3,0,47.386,2.0,0
3000,10,2.25,15.132644727722566,32,3,0,47.7274,1.0,0
1390,8,3.25,5.062621299827198,10,3,0,47.6735,2.0,0
1820,7,1.5,10.09155790237773,59,2,0,47.7513,1.0,0
2230,7,1.5,11.443914216328976,61,4,1,47.4409,1.0,0
2250,8,2.0,20.36241322602065,17,3,0,47.3165,1.5,0
2040,8,2.5,10.67459650724262,23,3,0,47.6365,2.0,0
2140,7,2.0,1.5515107192313948,102,5,0,47.6044,1.5,0
920,6,1.0,4.716084418534212,45,3,0,47.5524,1.0,0
1320,7,2.0,6.527099134558272,20,3,0,47.6959,3.0,0
2070,8,2.5,14.67104268437117,12,4,0,47.4498,2.0,0
1470,7,1.0,17.0353513074282,46,3,0,47.3616,1.0,0
2000,8,2.5,22.824171863796973,12,4,0,47.3559,2.0,0
1460,7,1.0,14.046629404267316,57,3,0,47.4243,1.0,0
2050,7,2.5,11.656965244249069,9,4,0,47.491,2.0,0
1780,8,2.25,17.00439807658155,49,4,0,47.3618,1.0,0
1390,7,2.5,4.317367111348069,8,2,0,47.5537,2.0,0
4230,11,2.25,14.60644402109142,26,4,0,47.7287,2.0,0
1200,6,1.0,5.443354535903644,96,4,0,47.5317,1.0,0
3280,10,2.5,12.084089635747032,14,4,0,47.6484,2.0,0
3290,9,3.5,8.760756275488239,9,4,1,47.7074,2.0,0
2350,8,2.0,2.91545131550808,93,3,0,47.6476,1.5,0
600,6,1.0,3.769607354006518,95,1,0,47.5558,1.0,0
3590,10,2.75,11.170868089264596,3,4,0,47.6959,2.0,0
2320,8,1.75,16.881802228183258,42,4,0,47.3644,1.0,0
2550,8,1.0,2.241098999049692,110,4,0,47.6354,2.0,0
1250,6,1.0,5.594274847696943,90,2,0,47.5387,1.0,0
1540,7,2.0,4.740682386478069,102,4,0,47.6713,1.5,0
2310,8,2.5,6.744169504823527,1,4,0,47.5107,2.0,0
830,6,1.0,5.598836803608627,75,2,0,47.5308,1.0,0
2030,8,2.5,14.636779234953579,12,4,0,47.4511,2.0,0
2100,7,2.5,10.20572501414042,55,4,2,47.6146,1.0,0
1510,8,1.0,5.438767565827793,36,3,0,47.6849,2.0,0
1830,7,1.5,9.821596426012134,58,3,0,47.6017,1.0,0
1730,8,3.0,5.1736401289913365,9,3,0,47.6692,3.5,0
2520,7,2.75,7.825167370489217,61,6,4,47.4969,2.0,1
1370,7,2.0,21.23104007007903,36,3,0,47.3009,1.0,0
1860,8,2.0,13.789382458909639,30,3,0,47.5397,1.0,0
1620,7,1.75,5.19337574706434,70,3,0,47.6743,1.0,0
2880,9,2.75,2.372291619674032,15,4,0,47.5843,1.5,0
2460,8,2.5,20.7369819591824,38,4,0,47.3081,1.0,0
2520,8,2.5,13.72535815090437,6,4,0,47.7711,2.0,0
1960,7,2.25,9.881252643541655,58,3,0,47.6319,1.0,0
1690,7,1.75,12.058042509799009,36,4,0,47.773,1.0,0
1440,7,0.75,4.69840890114498,101,2,0,47.6707,1.0,0
2000,8,3.5,6.8019426825917115,7,4,0,47.7027,3.0,0
1690,7,2.5,25.56661189120807,26,3,0,47.311,2.0,0
3280,11,2.5,13.375370856778389,30,3,3,47.6395,1.0,0
3280,9,3.5,6.4514763933879395,12,5,0,47.689,2.0,0
1530,7,1.75,11.863039263484243,48,3,0,47.7768,1.0,0
2519,8,1.75,11.30216821180153,42,3,0,47.4428,2.0,0
1180,7,1.0,7.4436640735582,60,2,0,47.5112,1.0,0
1200,6,1.0,17.56454470256088,38,3,0,47.3729,1.0,0
2150,8,2.5,24.605908991244565,25,4,0,47.259,2.0,0
3420,9,2.5,23.978480894732733,13,4,0,47.3608,2.0,0
990,6,1.0,14.592157439273695,66,2,0,47.4145,1.0,0
3580,8,3.25,20.407358564097223,25,4,0,47.5595,1.0,0
2390,7,2.25,12.836012816933584,45,3,0,47.4568,1.0,0
950,7,1.0,9.329078073073745,61,3,0,47.572,1.0,0
1370,7,1.75,24.34619113724718,25,3,0,47.258,2.0,0
1530,8,1.5,11.372709760084488,40,3,0,47.7691,1.0,0
1410,8,2.0,2.2996548623377087,88,4,0,47.6385,1.5,0
1710,8,1.5,3.4485997868241363,89,3,0,47.5714,2.0,0
2810,8,2.5,20.5878533088133,12,4,0,47.3249,2.0,0
1520,7,1.5,6.069427978718172,69,4,0,47.6904,1.0,0
2530,8,2.75,20.350313752035547,38,4,0,47.313,1.0,0
1940,8,1.75,9.244045963209556,33,3,0,47.6632,1.0,0
990,7,1.0,12.518236072636533,62,3,0,47.425,1.0,0
920,6,1.0,22.520828450148688,55,3,0,47.2892,1.0,0
1080,6,1.5,7.003141520678144,92,2,2,47.7008,1.0,0
2710,7,3.0,16.663686536158366,48,4,0,47.3789,1.0,0
960,7,1.0,2.0987995964420016,107,1,0,47.6223,1.0,0
2670,8,1.75,4.084291241790584,74,4,0,47.6499,2.0,0
1950,7,2.75,10.258160725706139,55,4,2,47.616,1.0,0
2700,8,2.25,1.7820108894198483,108,3,0,47.6074,2.0,0
1340,6,1.0,21.514578533232505,37,3,0,47.3224,1.0,0
3240,8,3.25,14.239146895679472,4,3,0,47.5794,2.0,0
2531,8,2.5,16.685695877557603,2,4,0,47.385,2.0,0
1130,7,1.0,10.523243139459707,57,3,0,47.4965,1.0,0
3610,9,3.25,4.659542077832099,8,4,0,47.658,2.0,0
2200,9,2.5,12.016346214047362,18,3,0,47.7408,2.0,0
2280,8,2.25,5.060082460463831,31,3,2,47.5423,2.0,0
1657,7,1.0,3.655330197747672,105,2,0,47.5699,2.0,0
1690,7,1.0,18.134047016045557,46,3,0,47.3444,1.0,0
2470,8,2.5,11.463149834891293,13,4,0,47.7699,2.0,0
1440,8,2.0,15.964681774466374,13,3,0,47.7022,1.0,0
3390,9,3.5,4.580907547922036,1,4,0,47.6482,2.0,0
2290,9,2.0,11.145048469948483,36,3,0,47.5692,1.0,0
1760,8,1.0,5.669725639520663,65,2,0,47.5311,1.0,0
4420,10,4.0,12.998960276226343,9,4,0,47.5397,2.0,0
2000,9,2.5,9.285885348201917,20,3,0,47.7067,2.0,0
2320,8,2.25,16.094745903943917,39,2,4,47.3905,2.0,1
1500,8,2.0,5.344321996441711,13,3,0,47.6748,2.0,0
6160,11,5.25,14.442960475285158,8,6,0,47.6094,2.0,0
1140,6,1.0,3.6085891621119424,104,2,0,47.5642,1.5,0
809,7,2.5,4.5841600573421175,12,2,0,47.5499,2.0,0
990,7,1.5,1.5950425373569226,67,3,0,47.6051,1.0,0
2060,7,1.5,17.57202593322409,85,2,0,47.3722,1.5,0
1320,7,1.5,14.439155926768272,36,3,0,47.7405,1.0,0
2070,9,2.25,4.145536365738463,2,4,0,47.5775,3.0,0
4320,10,3.5,14.573288621251445,10,4,0,47.5568,2.0,0
3780,9,2.25,1.852767580481777,108,4,0,47.6275,2.0,0
4030,9,3.5,3.509807790372779,23,4,0,47.6416,3.0,0
1770,8,2.5,15.763570872044482,23,3,0,47.5704,2.0,0
2210,8,2.5,27.061491006427463,17,3,0,47.4849,2.0,0
2390,8,2.5,17.136095559399614,20,3,0,47.3895,2.0,0
2480,8,2.5,11.571006151925777,14,3,0,47.772,2.0,0
2790,8,3.5,5.959473837589077,30,4,0,47.5651,1.5,0
1540,7,2.5,21.87632494446,16,3,0,47.5299,2.0,0
2200,7,1.75,9.851764170896711,33,4,0,47.7481,1.0,0
4010,11,2.5,9.201644862103585,32,3,3,47.554,1.0,0
4230,8,4.5,2.3868905593854626,99,6,3,47.6301,2.0,0
2160,9,3.5,5.324686747712238,8,5,0,47.6726,3.0,0
2390,8,2.25,2.169923412870913,90,3,0,47.6339,2.0,0
900,7,1.0,5.836371826451126,11,2,0,47.6855,1.0,0
840,6,1.0,18.948672935956395,1,3,0,47.3743,1.0,0
1160,7,1.0,9.160145349410794,66,2,0,47.7364,1.0,0
930,6,1.0,4.452162079303895,98,2,0,47.5598,1.0,0
2050,8,1.0,2.0066016655336814,93,3,0,47.6315,2.0,0
1794,7,2.5,20.921125629073067,10,3,0,47.3052,2.0,0
2500,8,2.5,20.213501633785135,36,4,0,47.3137,1.0,0
2740,7,3.75,2.3946743192478115,53,6,2,47.5816,1.0,0
1500,7,1.5,8.425653319340372,62,3,0,47.7274,1.0,0
1500,7,1.5,28.556516503586877,45,3,0,47.4658,1.0,0
3230,8,2.5,20.255579892106127,51,3,0,47.682,1.0,0
1480,7,1.75,8.87975182139346,41,3,0,47.6723,1.0,0
2260,7,1.75,8.199222700302151,68,4,1,47.6895,1.0,0
2320,8,2.25,16.965997501717602,49,4,0,47.3627,1.0,0
1000,6,1.0,23.020557730075776,55,2,0,47.7659,1.0,0
2190,9,3.25,2.123776018641559,0,4,0,47.6178,2.0,0
1358,7,2.25,6.870249254058656,8,3,0,47.7052,3.0,0
1600,7,1.5,10.581888697149855,49,3,0,47.721,1.0,0
1540,7,2.0,6.890014892228875,58,4,0,47.5164,1.0,0
3120,10,2.75,21.868930789465065,5,4,0,47.5156,2.0,0
1900,7,1.5,5.263207496009368,89,3,0,47.6779,1.5,0
1620,7,2.0,3.838342913867899,106,4,0,47.5533,2.0,0
2060,7,1.75,11.878836659398349,61,5,0,47.7767,1.0,0
1520,8,2.5,8.874238892916951,9,3,0,47.7337,3.0,0
1440,8,1.75,17.33928063579331,38,3,0,47.3812,1.0,0
1150,7,2.0,6.576208571255012,75,2,0,47.7001,1.0,0
3760,8,3.0,9.070848449952873,13,4,0,47.5161,2.0,0
1620,7,1.0,5.748759949984093,87,3,0,47.6888,1.5,0
890,6,1.0,6.413780691866871,72,2,0,47.6975,1.0,0
1190,7,2.0,21.075209763788557,20,3,0,47.3191,1.0,0
3610,8,3.0,22.98932042927179,12,5,0,47.3545,2.0,0
2290,7,2.75,5.105833780101549,87,4,0,47.6793,1.5,0
1752,8,1.0,16.137810260083782,10,3,2,47.3755,2.0,0
670,6,1.0,6.5644037364007,73,2,0,47.5151,1.0,0
2230,8,3.0,10.162312638958483,1,5,0,47.6154,1.0,0
1510,8,1.75,8.185470091539027,31,3,0,47.5931,1.0,0
2160,8,2.5,22.34602915530792,5,4,0,47.3494,2.0,0
780,6,1.0,4.502108284943293,68,2,0,47.5423,1.0,0
2250,8,2.5,9.377828317345045,27,3,0,47.5272,2.0,0
1060,6,1.0,22.029735479592272,53,3,0,47.2878,1.0,0
2110,8,2.25,14.153183220259272,37,3,0,47.742,2.0,0
3170,10,2.5,7.492978535127637,27,4,0,47.6495,2.0,0
1460,7,1.0,21.381910974747495,46,3,0,47.3242,1.0,0
2660,8,2.5,14.163350469855835,23,3,0,47.5234,2.0,0
2350,8,1.75,10.575571849785174,47,5,0,47.6225,1.0,0
1350,7,1.5,6.094706080858306,65,3,2,47.5275,1.0,0
3130,8,2.5,9.92456422734957,37,4,0,47.569,1.0,0
3300,8,4.5,11.801359751440064,35,6,0,47.6798,2.0,0
7390,12,6.0,6.4371366227100255,24,6,4,47.5631,2.0,1
1280,7,2.25,3.949439730102771,6,2,0,47.5592,2.0,0
2930,8,2.5,9.090749280518576,1,4,0,47.5164,2.0,0
760,6,1.0,5.975880062650239,74,2,0,47.6914,1.0,0
1740,7,2.25,19.221479749918412,38,3,0,47.3815,1.0,0
1050,7,1.0,4.269871024928864,67,3,0,47.5564,1.0,0
3870,10,3.75,15.049267885333007,17,5,0,47.6078,2.0,0
3060,8,3.5,8.569562783435993,26,5,0,47.5322,2.0,0
1060,7,1.0,16.360411490930364,56,3,0,47.3699,1.0,0
1140,8,1.0,11.309659657680875,35,2,0,47.7637,1.0,0
1590,7,2.0,11.857032380844231,67,3,0,47.7762,1.0,0
1770,8,3.25,7.811123032218245,14,3,0,47.7186,3.0,0
1980,7,1.5,22.743682081891915,69,3,0,47.3402,1.0,0
670,6,1.0,6.743460469356011,73,2,0,47.5124,1.0,0
1350,8,1.75,15.924029122652342,11,2,0,47.7171,1.0,0
1460,6,1.0,6.701600809574899,67,3,0,47.7009,1.0,0
2330,8,2.5,8.722675573172607,17,4,0,47.5001,2.0,0
2880,8,3.25,22.88041805044704,1,4,0,47.2752,2.5,0
2320,6,1.0,2.4785603298098833,94,4,0,47.573,1.5,0
2170,8,2.5,16.53372758993969,3,2,0,47.7115,1.0,0
1560,8,1.75,30.75000537983977,15,2,0,47.5729,2.0,0
1460,7,2.0,5.457358323733931,25,3,0,47.682,1.0,0
1120,6,1.0,14.765572704304935,54,3,0,47.4794,1.0,0
1630,7,1.0,7.369945248832047,68,2,0,47.7092,1.0,0
1450,7,2.0,9.811070117559153,28,3,0,47.7288,1.0,0
1850,8,2.5,12.208009582678288,30,4,0,47.6914,2.0,0
2530,7,3.0,12.104389840249873,2,4,0,47.431,2.0,0
1180,7,1.0,20.00315751330423,63,3,0,47.3313,1.0,0
2720,8,3.0,12.42869888470841,46,5,0,47.4778,2.0,0
2020,8,2.5,3.9934016445770424,15,3,3,47.6617,3.0,0
1780,7,1.5,12.941268090025265,55,3,0,47.419,1.0,0
1980,10,2.5,10.612672844172597,31,3,4,47.4551,2.0,1
1980,8,2.5,16.0918127444724,24,3,0,47.396,2.0,0
1260,6,0.75,7.781550454429556,73,2,2,47.6843,1.5,0
2700,10,2.75,6.257040753961747,38,3,1,47.5706,1.5,0
2140,8,2.25,20.901601898169506,28,3,0,47.3751,2.0,0
1850,7,2.25,10.101367579228514,58,4,0,47.6019,1.0,0
2420,8,2.5,10.722170002410875,22,3,0,47.5093,2.0,0
2890,9,2.75,15.890011976789317,34,4,0,47.7454,2.0,0
1550,7,1.75,21.162827053204612,66,3,0,47.3098,1.0,0
1560,6,2.0,22.826151264898254,23,3,0,47.2804,1.0,0
2520,8,2.5,11.71023835923049,36,3,0,47.5652,1.0,0
1740,8,2.25,11.91959299985798,57,3,0,47.7758,1.0,0
1470,7,2.0,10.19252150836934,50,4,0,47.631,1.0,0
1220,6,1.0,3.1353554898506273,114,3,0,47.6506,1.5,0
1108,7,2.0,6.2456339803445315,6,3,0,47.6961,3.0,0
1170,7,1.0,9.79747165442997,53,3,0,47.4685,1.0,0
4860,12,3.5,4.829957863326557,19,4,0,47.6172,2.0,0
2910,8,2.5,22.10008472890217,17,4,2,47.5388,2.0,0
2190,8,2.5,7.738814318944584,42,4,2,47.6627,1.0,0
2650,7,3.0,31.93509084951123,38,6,0,47.2069,1.0,0
980,7,2.0,28.401151009708745,37,4,0,47.4462,1.0,0
2780,8,2.25,15.04630664792007,36,3,0,47.67,2.0,0
1340,7,1.75,14.469871902457076,34,3,0,47.4437,1.0,0
2490,8,1.75,7.920971911070249,57,4,3,47.6851,1.0,0
2180,8,2.0,1.4154705931977514,88,4,0,47.5958,1.5,0
2360,7,2.0,23.323115574254338,47,5,0,47.3299,1.0,0
2810,9,2.75,22.581409495284547,1,4,0,47.3559,2.0,0
2810,8,3.75,26.058178355363705,21,4,2,47.4861,2.0,0
2650,8,2.5,15.881314749740593,2,4,0,47.6945,2.0,0
2440,9,2.5,15.06775336058621,27,3,0,47.5634,2.0,0
3010,10,2.75,12.404368032443415,21,5,0,47.696,2.0,0
1320,6,1.5,2.2073094443186636,106,3,0,47.6231,1.0,0
2700,9,2.5,12.011081262748803,24,3,0,47.7434,2.0,0
3600,9,2.5,23.807183852063673,11,4,0,47.3538,2.0,0
2890,8,2.75,11.27019123977342,42,4,0,47.734,1.0,0
1780,9,2.5,5.724817038990484,41,2,0,47.6132,2.0,0
1730,8,2.5,7.249536050552261,1,3,0,47.5014,2.0,0
2360,8,2.5,9.483504232469697,32,3,0,47.5471,2.0,0
1840,8,1.75,20.305853075412585,32,3,0,47.3124,1.0,0
2830,9,3.25,2.436477504674489,3,4,0,47.5845,2.0,0
3270,10,2.5,12.109944450381963,17,4,0,47.6018,2.0,0
2160,8,2.25,10.359301479594281,46,4,0,47.5883,1.0,0
1170,8,1.0,7.5822017629335186,58,3,0,47.7122,1.0,0
1830,8,2.5,10.557768069508652,19,3,0,47.7478,1.0,0
590,5,1.75,4.926727280203347,68,2,0,47.545,1.0,0
2500,7,3.0,5.755109947431511,89,4,0,47.6895,1.5,0
3140,9,2.75,12.844092153430195,2,4,0,47.5923,2.0,0
2750,8,4.5,5.6735923698631465,28,6,0,47.6883,2.0,0
1840,8,1.5,2.087497641968198,98,4,0,47.6312,2.0,0
1700,7,1.75,3.507493463244471,63,3,0,47.5807,1.0,0
3240,9,2.5,11.765025234755653,43,4,0,47.7731,1.0,0
1640,8,2.25,5.0870994177429205,85,3,0,47.6793,1.5,0
3110,10,3.0,4.62227822904516,84,4,3,47.6583,2.5,0
1090,7,1.75,10.762561768031967,47,3,0,47.7227,1.0,0
5040,10,4.0,7.181869768722373,39,4,0,47.5701,1.0,0
2400,8,2.5,21.848149732113683,16,4,0,47.5344,2.0,0
1140,6,1.0,32.451062967517935,47,2,0,47.2093,1.0,0
2410,9,2.5,23.18431319608001,26,4,0,47.3109,2.0,0
2160,8,2.0,4.35085927452897,87,4,1,47.5662,1.5,0
1900,8,2.5,9.349882908495099,25,3,0,47.7002,2.0,0
2910,10,2.5,6.398076595800255,26,3,0,47.5845,2.0,0
1470,6,2.0,22.97873826903728,10,2,0,47.349,2.0,0
1030,7,1.5,11.11981817408708,48,3,0,47.7654,1.0,0
2420,8,2.5,20.74129254462229,19,3,0,47.3835,2.0,0
1210,6,1.0,7.344532389354587,105,3,0,47.7125,1.0,0
2840,9,3.0,8.312481563675806,41,4,2,47.7153,1.0,0
2490,8,3.5,13.35789544535649,10,3,0,47.5341,2.0,0
2040,8,1.5,4.254115224593409,87,3,2,47.6658,2.0,0
3100,9,1.75,11.827884937392485,53,4,1,47.5847,1.0,0
2140,7,1.75,25.732467990108837,56,4,0,47.3583,1.0,0
2600,8,2.5,14.083194017667715,11,4,0,47.5971,2.0,0
1690,8,2.5,4.933946471137179,1,3,0,47.5388,2.0,0
3120,9,2.0,9.061665978365074,37,3,0,47.5612,1.0,0
